latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-15.82059,-54.71273,367,0.46,0.39,2020-10-02,0506,N,VIIRS,h,2.0NRT,302.2,8,N
-15.81624,-54.74272,313.8,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.3,6.9,N
-15.46883,-57.07839,323.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,5.5,N
-15.81142,-54.73124,346.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,299.2,8.6,N
-15.81261,-54.72268,335.1,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,300.4,10.8,N
-15.81321,-54.71837,354.8,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,304.8,15.4,N
-15.81382,-54.71405,345.5,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,300.6,15.4,N
-15.46828,-57.08199,318.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.4,4.2,N
-15.47162,-57.08255,330.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.9,4.2,N
-15.81265,-54.74894,331.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.8,6.5,N
-15.81325,-54.74465,350,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,301.1,7.8,N
-15.81502,-54.73194,337.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.7,8.6,N
-15.81742,-54.71473,344,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,302.4,15.4,N
-15.81803,-54.71028,324.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,299,3.5,N
-15.81384,-54.74037,315.9,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.9,7.8,N
-15.47109,-57.10839,321.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.8,4,N
-15.82102,-54.71542,323.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.8,3.6,N
-15.82165,-54.71087,346.1,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,300.8,7.4,N
-15.47496,-57.08311,313.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.1,4.3,N
-15.81446,-54.76237,308.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.6,1,N
-15.81506,-54.75808,305.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.1,1,N
-15.81744,-54.74107,311.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297,2.2,N
-15.47387,-57.11259,345.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,299.3,5.2,N
-15.47442,-57.10896,338.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.3,4,N
-15.47498,-57.10532,327.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.5,4,N
-15.82527,-54.7114,352.1,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,301.7,7.4,N
-15.47331,-57.11626,311.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.4,5.2,N
-15.82465,-54.71591,310.4,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.5,3.6,N
-15.47665,-57.11682,329.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.9,3,N
-15.47887,-57.10223,321,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.8,2.6,N
-15.47943,-57.09862,326.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.3,2.6,N
-15.47998,-57.09502,327.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.9,4.2,N
-15.48053,-57.09141,327.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.9,4.2,N
-15.82828,-54.71636,346.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,302.1,6.9,N
-15.01911,-59.96052,318,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,292.1,1,N
-15.47553,-57.12411,316.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.7,3.4,N
-15.47609,-57.12047,319.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.8,3.4,N
-15.4772,-57.11317,311.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297,3,N
-15.48108,-57.08781,311.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,4.4,N
-15.8289,-54.71193,311.8,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.8,3.5,N
-15.47886,-57.1247,337.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.4,3.4,N
-15.47943,-57.12104,332.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.9,3.4,N
-15.8319,-54.71684,324.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.7,6.9,N
-15.47998,-57.11738,316,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.7,3,N
-15.48277,-57.09918,308.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.4,2.6,N
-15.82287,-54.78132,313.8,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.9,3.1,N
-15.83492,-54.72169,320.4,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.9,2.2,N
-15.83794,-54.72651,340.4,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.5,7.5,N
-15.48497,-57.12951,319.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.2,5.2,N
-15.83855,-54.72217,311,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.6,2.2,N
-15.84095,-54.73137,333.1,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,302.7,10.4,N
-15.84156,-54.72702,330,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.7,10.4,N
-15.48831,-57.13005,318.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.4,3.2,N
-15.84458,-54.73186,332.5,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,299,10.4,N
-15.84519,-54.72753,321,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.5,10.4,N
-15.49165,-57.13059,319.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.4,3.2,N
-15.49443,-57.13471,321.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.6,3.6,N
-15.84819,-54.73239,323.4,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.2,4.4,N
-15.8488,-54.72807,321.4,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.1,4.4,N
-15.49777,-57.13527,327.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.1,3.6,N
-15.85242,-54.72861,339.1,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.8,4.4,N
-15.85363,-54.72008,333.4,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.6,3.1,N
-15.85303,-54.72433,314.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.2,3.1,N
-15.85423,-54.71581,313.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.4,2.3,N
-15.50055,-57.13943,350.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.3,5.9,N
-15.5011,-57.13584,310.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296,3.2,N
-15.85664,-54.72492,308.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.5,2.6,N
-15.85845,-54.7121,314.9,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.6,3.1,N
-15.50388,-57.14001,324.6,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.7,5.9,N
-15.86207,-54.71268,325.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,299.3,3.1,N
-15.86269,-54.70827,314.5,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.4,2.3,N
-15.50722,-57.14056,323,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.1,2.8,N
-15.86569,-54.71319,325.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.1,1.9,N
-15.86507,-54.71761,309.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.5,1.9,N
-15.86632,-54.70878,308.5,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.3,1.5,N
-15.51056,-57.14109,325.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.3,2.8,N
-15.52561,-57.04306,311.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.4,1.5,N
-15.52727,-57.03222,310.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.4,1.3,N
-15.8687,-54.71808,312,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.5,1.9,N
-15.51389,-57.14163,324.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.2,2.5,N
-15.87232,-54.71859,342.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.7,3.4,N
-15.52784,-57.05086,308.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.2,1.4,N
-15.52839,-57.04723,312.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.2,1.4,N
-15.52895,-57.04361,311.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.3,1.1,N
-15.5295,-57.04,305.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.2,1.1,N
-15.53006,-57.03638,316.6,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.9,1.3,N
-15.53061,-57.03277,308.6,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.9,1.3,N
-15.87295,-54.71422,308.1,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.9,3.4,N
-15.87656,-54.7148,323,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.3,3.4,N
-15.51668,-57.14576,317.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.9,2.5,N
-15.87781,-54.70602,307.9,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.9,2,N
-15.51892,-57.15343,331.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.5,2.2,N
-15.51947,-57.14987,325,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.9,2.2,N
-15.52002,-57.14631,327.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.9,3.5,N
-15.88144,-54.7065,329.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.3,2.3,N
-15.52115,-57.16117,320.6,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.4,2.6,N
-15.5217,-57.15758,323.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.7,2.6,N
-15.52226,-57.15398,319.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.9,2.2,N
-15.87832,-54.75438,314,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.9,3.6,N
-15.88383,-54.71572,307.5,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.8,1.9,N
-15.88446,-54.71132,315.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.8,2.3,N
-15.88508,-54.70692,313.6,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.1,2.3,N
-15.52448,-57.16177,331.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,298,4.2,N
-15.8881,-54.71174,322.8,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.2,2.5,N
-15.52393,-57.16533,312.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.1,2,N
-15.52672,-57.16945,324.6,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.6,2,N
-15.52726,-57.1659,321.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.8,2,N
-15.5295,-57.17358,331.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,298,3.2,N
-15.53005,-57.17002,319.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.8,3.9,N
-15.8935,-54.72572,313.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.2,2.5,N
-15.53283,-57.17416,331.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.9,3.2,N
-15.55401,-57.0366,330.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.9,4.1,N
-15.55456,-57.03299,326.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,1.9,N
-15.89712,-54.72626,338.4,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297,2.5,N
-15.55234,-57.04747,313.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.2,1.9,N
-15.55512,-57.02938,309.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.2,1.9,N
-15.89651,-54.73054,308.8,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.3,2.5,N
-15.53617,-57.17474,324,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.8,2.3,N
-15.55846,-57.02993,324.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.8,2.2,N
-15.89455,-54.76991,321.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.2,3.5,N
-15.55568,-57.04802,318.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.7,1.3,N
-15.55623,-57.0444,314.6,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.9,1.3,N
-15.55679,-57.04077,314.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.4,1.6,N
-15.90012,-54.73111,306.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.3,1.3,N
-15.53895,-57.17885,327.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.9,2.3,N
-15.5395,-57.1753,320.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.8,2.3,N
-15.5618,-57.03047,329.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,2.2,N
-15.89816,-54.77047,336.6,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.1,3.5,N
-15.55791,-57.05581,311.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.4,1.6,N
-15.55957,-57.04496,308,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.3,1.3,N
-15.56125,-57.03408,308.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.4,2.2,N
-15.90064,-54.75322,309.8,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.1,3,N
-15.54228,-57.17945,325.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,298,2.2,N
-15.56125,-57.05636,330.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.4,3.3,N
-15.56459,-57.03463,323,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.5,2.5,N
-15.90176,-54.77108,327.6,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.4,2.7,N
-15.90426,-54.75375,330,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.3,5.3,N
-15.56236,-57.04913,311.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.1,1.4,N
-15.56292,-57.04551,312.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.6,1.4,N
-15.90117,-54.77523,315.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.1,2.7,N
-15.5657,-57.04968,326,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,1.4,N
-15.90478,-54.77577,327.3,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,297,2.7,N
-15.90538,-54.77162,325.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.6,2.7,N
-15.90599,-54.76735,327.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,299.7,4.2,N
-15.5456,-57.18004,314.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.1,2.2,N
-16.15082,-53.05167,336.4,0.56,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.7,3.4,N
-15.54839,-57.18418,311.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.6,1.8,N
-15.54893,-57.18062,319.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.4,1.9,N
-15.56626,-57.06832,313.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.2,2.5,N
-15.9084,-54.77626,311,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.6,2.7,N
-15.90962,-54.76777,307.5,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.6,1.4,N
-15.10635,-59.972,316,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,2.9,N
-15.10958,-59.95243,311.4,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.7,1.9,N
-15.55171,-57.18476,309.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.1,1.8,N
-15.55226,-57.1812,319.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.9,1.9,N
-15.91325,-54.76822,305.6,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.6,1.4,N
-16.15482,-53.05222,312.5,0.56,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.1,3.4,N
-15.5556,-57.18175,333.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.3,2.4,N
-15.10981,-59.97262,316.2,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,295,2.5,N
-15.91625,-54.77303,306.7,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.5,2.1,N
-15.55894,-57.18227,321,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.3,2.4,N
-15.5595,-57.17864,320.6,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.1,2.4,N
-15.11392,-59.96931,317.5,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.8,2.6,N
-15.11585,-59.95758,309.2,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.9,2.2,N
-15.11113,-59.9716,311.2,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.3,1.4,N
-15.56148,-57.17832,315.8,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.1,1.8,N
-15.91409,-54.7662,309.2,0.46,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,295,1.7,N
-15.1146,-59.9722,305.3,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.4,1.4,N
-15.11526,-59.9683,315.8,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.6,2.8,N
-15.11657,-59.96048,308.2,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.3,1.4,N
-15.11724,-59.95657,307.7,0.42,0.38,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.3,1.4,N
-15.56482,-57.17885,311.3,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.4,1.8,N
-16.15216,-53.05296,336.3,0.57,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,295,7.3,N
-15.5676,-57.18303,308.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,1.2,N
-16.15285,-53.04761,310.7,0.57,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.2,1.9,N
-15.57038,-57.1872,313.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295,1.9,N
-15.57094,-57.18357,307.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,1.2,N
-15.61431,-57.19069,309.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.2,1.4,N
-15.6171,-57.19479,313.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.9,2.2,N
-15.61765,-57.19123,313.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.8,1.4,N
-16.23459,-52.89228,319.7,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.1,1.5,N
-15.62098,-57.19177,321.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.7,2.3,N
-15.94879,-54.98853,340.2,0.45,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,296,7,N
-16.23814,-52.89646,321.7,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.9,1.8,N
-17.02799,-46.08733,330.4,0.54,0.68,2020-10-02,0506,N,VIIRS,n,2.0NRT,292.6,3.1,N
-16.23767,-52.89998,307.6,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.2,1.8,N
-16.23861,-52.89294,317.1,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.3,1.8,N
-17.02747,-46.09259,309.4,0.54,0.68,2020-10-02,0506,N,VIIRS,n,2.0NRT,290.9,3.1,N
-15.62432,-57.1923,324.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.6,2.3,N
-16.23977,-52.91503,339.4,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.2,4.5,N
-16.24026,-52.91143,328.1,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.8,4.5,N
-16.24073,-52.90785,325.8,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.8,3.1,N
-16.24121,-52.90429,329.8,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.7,3.1,N
-16.24168,-52.90077,319.7,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.5,1.8,N
-15.96263,-54.94309,324.5,0.45,0.39,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.4,3.4,N
-16.2438,-52.91561,322.5,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.9,2.7,N
-16.24475,-52.90857,322,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.4,2.8,N
-16.24521,-52.90508,344.3,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,300,2.8,N
-16.24568,-52.90158,324.8,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.6,2.8,N
-15.62766,-57.19284,318,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.8,1.6,N
-16.2419,-52.92983,312.2,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.9,1.2,N
-16.24238,-52.92628,308.7,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.7,1.2,N
-16.24428,-52.91206,318.1,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,297,2.7,N
-16.2483,-52.91272,342.5,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,298.2,2.7,N
-15.631,-57.19339,308.7,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.9,1.6,N
-15.63155,-57.18979,315.1,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.2,1.6,N
-16.24546,-52.93391,303.7,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,291.5,0.9,N
-16.24593,-52.93037,315.5,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,293,1.2,N
-16.24783,-52.91624,316.2,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.3,2.7,N
-16.24876,-52.90923,311.4,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.2,2.8,N
-16.24923,-52.90574,319.7,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.3,2.8,N
-15.63433,-57.19396,316.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297,1.9,N
-15.63488,-57.19036,319.4,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297,1.9,N
-16.24995,-52.93098,305.3,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,292.2,0.8,N
-16.25231,-52.91343,308.3,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.5,1.7,N
-16.25326,-52.90637,304.2,0.39,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.1,1.3,N
-15.63822,-57.19092,332.5,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297.5,1.9,N
-16.25633,-52.91407,324.2,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.4,1.7,N
-15.63766,-57.19455,311.6,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.6,1.9,N
-16.25302,-52.93866,302.3,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,291.4,1,N
-16.2535,-52.9351,311.4,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,291.9,1,N
-16.25397,-52.93158,309.8,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,293.3,0.8,N
-16.25445,-52.92808,306.1,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,294.5,0.8,N
-16.25492,-52.92459,312.8,0.38,0.43,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.7,1.6,N
-16.25538,-52.92111,314.7,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.7,1.6,N
-16.25586,-52.91759,315.3,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295.5,1.7,N
-16.25681,-52.91053,314.8,0.38,0.44,2020-10-02,0506,N,VIIRS,n,2.0NRT,295,1.3,N
-15.64155,-57.1915,335.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.9,2.1,N
-15.64099,-57.19512,309.2,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,296.4,2.1,N
-15.64432,-57.19569,322.9,0.39,0.36,2020-10-02,0506,N,VIIRS,n,2.0NRT,297,2.1,N
